p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
2.06125246372526e-06	0.0629929398153214	0.493	0.4	0.0404149770562611	pLOF	MOCS1
2.06428189416419e-06	0.0810230564374174	0.1	0.062	0.0404743750988772	pLOF	FGA
2.06521892333046e-06	0.095744115998909	0.316	0.221	0.0404927474297404	pLOF	PLCB2
2.10566736293584e-06	0.0851652448376846	0.423	0.317	0.041285819985083	pLOF	SPP1
2.12727651440674e-06	0.0790093891831506	0.17	0.113	0.0417095106179729	pLOF	C1orf226
2.19299751454077e-06	0.0909394217383438	0.315	0.217	0.0429981022676009	pLOF	AASDH
2.19512868939528e-06	0.0627393661758486	0.372	0.289	0.0430398882129732	pLOF	RARS
2.20397360218721e-06	0.0721740113789125	0.495	0.385	0.0432133104180847	pLOF	VAT1
2.26203003200237e-06	0.0511976092987494	0.728	0.652	0.0443516228374704	pLOF	GUCD1
2.40514925011614e-06	0.0883886579419606	0.42	0.32	0.0471577613470272	pLOF	CEPT1
2.48722198804894e-06	0.0883802041897063	0.165	0.103	0.0487669615196755	pLOF	IL7R
2.49170643187396e-06	0.0867814255257201	0.064	0.033	0.0488548880097527	pLOF	FGF20
2.53907521625086e-06	0.103779678270027	0.165	0.098	0.0497836477650306	pLOF	RP11-77H9.1
0	0.426569578505685	0.297	0.051	0	WT	MTRNR2L1
0	0.349101447935314	0.35	0.116	0	WT	CTD-2006C1.10
0	0.331906333238758	0.501	0.249	0	WT	NOVA1
0	0.329355975552683	0.326	0.123	0	WT	AC009336.19
0	0.320206366706538	0.283	0.105	0	WT	ZNF98
0	0.320078154060413	0.496	0.296	0	WT	CALCR
0	0.313552042801618	0.313	0.16	0	WT	MUC20
0	0.310674160264157	0.216	0.061	0	WT	ZNF433
0	0.307545691429812	0.217	0.067	0	WT	HOXD4
0	0.29571295870727	0.54	0.328	0	WT	HOXD3
0	0.273838251388099	0.488	0.299	0	WT	NCAM1
0	0.265524742958173	0.295	0.15	0	WT	ABO
0	0.245469459923035	0.43	0.296	0	WT	CES3
0	0.239902971362573	0.472	0.333	0	WT	MIPOL1
0	0.238591334709368	0.55	0.365	0	WT	ITGA2
0	0.238299279397586	0.593	0.467	0	WT	TMEM179
0	0.226185501513303	0.488	0.332	0	WT	GNAI1
0	0.178502748992406	0.825	0.757	0	WT	CTTNBP2
0	0.176443923888243	0.739	0.664	0	WT	STON2
0	0.171592119885343	0.78	0.74	0	WT	TRPS1
0	0.17102133999723	0.802	0.729	0	WT	ITGA1
0	0.149987198126758	0.851	0.821	0	WT	BNC2
3.45845952088873e-322	0.178584149354645	0.599	0.491	6.78100158260652e-318	WT	DDX10
2.61854792295861e-321	0.176294228942294	0.737	0.685	5.13418691254494e-317	WT	SLC16A12
2.81716231258679e-320	0.218891567622736	0.523	0.4	5.52361014628891e-316	WT	CEP128
8.60339102725347e-316	0.22954159488994	0.369	0.219	1.68686687871359e-311	WT	DENND1C
4.57178845531448e-315	0.269139133669159	0.354	0.219	8.9639056243351e-311	WT	NR2F1
8.02861224836624e-315	0.143136691399108	0.854	0.807	1.57417000353717e-310	WT	DOCK4
1.46219730264886e-312	0.241460005629347	0.132	0.031	2.86693025130361e-308	WT	HIST3H2BB
1.35363459834496e-308	0.238805770700137	0.129	0.03	2.65407135697497e-304	WT	HIST3H2A
4.23735943373505e-308	0.248803391883539	0.324	0.174	8.30819064172431e-304	WT	LRFN5
1.77684920290671e-302	0.20345822799572	0.658	0.531	3.48386823213918e-298	WT	ADSSL1
5.56422472001704e-300	0.149546322549786	0.833	0.772	1.09097754085374e-295	WT	HOXA3
2.35193174252385e-298	0.170075678333559	0.689	0.615	4.61143256756651e-294	WT	TBC1D4
3.39722906280517e-298	0.248581381640269	0.282	0.141	6.6609470234421e-294	WT	HOXD8
4.13387580683411e-298	0.189966305606661	0.515	0.412	8.10529029445965e-294	WT	KTN1
8.50936927586927e-297	0.228014174896374	0.34	0.211	1.66843203391969e-292	WT	CALCRL
2.86912564255605e-296	0.256558932718431	0.309	0.16	5.62549464735965e-292	WT	GRM3
5.31633983026563e-294	0.193282729588767	0.571	0.47	1.04237475052018e-289	WT	SLC25A21
2.44381257940113e-293	0.246905421081614	0.541	0.393	4.7915833244318e-289	WT	EDIL3
6.95544407429604e-286	0.167646236410799	0.614	0.536	1.36375391964722e-281	WT	AGMO
1.92836304471526e-285	0.168363672850808	0.636	0.611	3.78094142177322e-281	WT	STXBP6
1.1035033028838e-284	0.212501150371333	0.504	0.375	2.16363892596426e-280	WT	CFAP54
1.15317202118992e-284	0.170904785657474	0.644	0.572	2.26102438194707e-280	WT	THRB
1.32343306736957e-283	0.223521935928649	0.61	0.42	2.59485521519151e-279	WT	TFPI
5.78459779394386e-283	0.191304487788421	0.532	0.423	1.13418608945857e-278	WT	EFCAB11
5.67138528498364e-282	0.144599144410181	0.815	0.731	1.11198851282674e-277	WT	DIXDC1
5.99555532415552e-281	0.149031594015009	0.706	0.661	1.17554853240717e-276	WT	ADAM22
8.01373352986313e-281	0.252198323021922	0.156	0.042	1.57125273320026e-276	WT	HOXD1
4.38034163339328e-280	0.151126218828318	0.677	0.606	8.5885358405942e-276	WT	ABCB1
1.95395437543125e-279	0.164408969356218	0.567	0.505	3.83111834390805e-275	WT	LRP6
2.66704332312725e-279	0.188785934641665	0.686	0.56	5.22927184365561e-275	WT	DNAH11
1.86689318216149e-276	0.24846150610033	0.373	0.228	3.66041746226404e-272	WT	ASXL3
5.1603163537586e-271	0.231931128835608	0.218	0.108	1.01178322748145e-266	WT	SLC34A3
3.03489440145866e-270	0.18856570973811	0.613	0.525	5.95051745293999e-266	WT	THSD7A
1.33916486108356e-269	0.148106274157741	0.661	0.585	2.62570054312653e-265	WT	SIK3
7.45358221754119e-269	0.169689390141217	0.673	0.568	1.4614238653933e-264	WT	NR6A1
1.35344880808492e-267	0.129499559662495	0.866	0.835	2.6537070780121e-263	WT	DSCAML1
3.66743671817844e-267	0.226556874533262	0.444	0.327	7.19074317333246e-263	WT	BRINP3
2.44756825784744e-266	0.188265379443181	0.464	0.377	4.79894708316148e-262	WT	SEMA3D
7.77776365632778e-266	0.215548240079201	0.427	0.355	1.52498612009619e-261	WT	LPAR1
8.45785905729779e-266	0.235468469125486	0.348	0.211	1.65833242536438e-261	WT	KCNH5
2.11806522342388e-261	0.179602561236862	0.471	0.376	4.15289048356721e-257	WT	ASRGL1
4.85812057549208e-260	0.233551482130491	0.267	0.138	9.52531701236732e-256	WT	GMNC
5.85368087404001e-260	0.161398135605163	0.753	0.72	1.14773120897302e-255	WT	STK39
2.8805553841568e-258	0.23610165599011	0.182	0.089	5.64790494171623e-254	WT	AKR1B10
1.93160607461907e-254	0.163136440705172	0.641	0.546	3.78730003050562e-250	WT	CADM1
9.65561538336891e-251	0.219894442811581	0.404	0.269	1.89317650821714e-246	WT	GUCY1A2
1.23782030443089e-249	0.199787595663705	0.361	0.228	2.42699427089765e-245	WT	OBSL1
1.47490764196851e-249	0.160423454723937	0.581	0.488	2.89185141360766e-245	WT	RP11-108O10.8
3.17891227249008e-249	0.143308320095229	0.723	0.668	6.2328932926713e-245	WT	ANO4
7.430816444578e-249	0.215321754732203	0.427	0.312	1.45696018028841e-244	WT	GOLGA5
4.08920774593183e-245	0.192181497832574	0.415	0.321	8.01770962744855e-241	WT	SNX18
1.24945763092448e-244	0.205506607377751	0.315	0.206	2.44981157695363e-240	WT	RNF212B
1.46979973778394e-243	0.191330305569274	0.451	0.355	2.88183634587296e-239	WT	NDUFAF2
1.85023609033822e-242	0.221140738846093	0.191	0.093	3.62775790232615e-238	WT	RNF224
1.05629859512815e-239	0.179347826515667	0.603	0.54	2.07108465546777e-235	WT	MAP2
2.73559865519123e-239	0.172913168147431	0.47	0.395	5.36368828323345e-235	WT	PELI2
6.96439525355625e-239	0.236224044333502	0.303	0.153	1.36550897736477e-234	WT	SLC2A3
7.40805667060521e-238	0.238480409805584	0.318	0.187	1.45249767140556e-233	WT	SYNPR
5.66543045451589e-237	0.150443865246389	0.746	0.728	1.11082094921693e-232	WT	PCSK5
8.62157629741477e-236	0.149555150887602	0.656	0.631	1.69043246463411e-231	WT	ALDH1A1
2.13929454415528e-234	0.111542511495158	0.834	0.791	4.19451481272525e-230	WT	RERG
5.09137614381882e-234	0.167720094308025	0.571	0.492	9.98266120518555e-230	WT	RCOR1
8.90853701846062e-234	0.195899904750208	0.445	0.329	1.74669685320957e-229	WT	STEAP2
1.04723076884683e-233	0.140578312695788	0.799	0.754	2.05330536847797e-229	WT	ITPK1
1.70795801049878e-232	0.264221857452186	0.19	0.065	3.34879327118497e-228	WT	ZNF878
3.90404961963291e-232	0.216602027814918	0.375	0.256	7.65467008921425e-228	WT	CDH9
7.02340227633462e-232	0.147472022025862	0.713	0.693	1.37707848432093e-227	WT	CCDC91
2.34804001400265e-230	0.149085635174931	0.656	0.574	4.60380205545499e-226	WT	DAAM1
1.75570579249822e-229	0.197317054652201	0.557	0.435	3.44241234735126e-225	WT	PEG10
5.90064349042177e-228	0.167996773878645	0.458	0.387	1.156939169167e-223	WT	NUBPL
1.54040537439135e-227	0.222730314726786	0.188	0.083	3.02027281756912e-223	WT	HOXD9
6.61769564694208e-226	0.219252395972436	0.203	0.088	1.29753158549593e-221	WT	LRIF1
6.91893079050163e-225	0.203491393486514	0.294	0.182	1.35659476009365e-220	WT	ASPG
2.59985770041868e-224	0.140543983227677	0.677	0.651	5.0975409932109e-220	WT	ANKRD44
4.9923253266498e-224	0.172208806689588	0.466	0.388	9.78845226796226e-220	WT	PCNX1
9.83925399976381e-224	0.156955111552804	0.646	0.566	1.92918253173369e-219	WT	BCL2L2
9.72727976241609e-223	0.227699470895757	0.169	0.075	1.90722774301692e-218	WT	OR4N2
2.47101957800634e-222	0.185454634951663	0.469	0.401	4.84492808659703e-218	WT	NOL4
1.10274643283572e-221	0.214170660003521	0.331	0.208	2.162154930861e-217	WT	RP11-545J16.1
3.39618305128671e-221	0.167372027858393	0.542	0.482	6.65889610865786e-217	WT	MEGF9
1.08897649703675e-220	0.218049831826163	0.283	0.18	2.13515621773996e-216	WT	THEMIS
1.13404241161121e-218	0.210743585372274	0.338	0.221	2.22351695644611e-214	WT	PPP1R3A
1.43525896100353e-218	0.104044143393354	0.806	0.767	2.81411224483962e-214	WT	ST7
9.81418762880699e-218	0.12005459537831	0.704	0.679	1.92426776838019e-213	WT	PLEKHM3
1.03869981434942e-217	0.164610981993885	0.496	0.399	2.0365787259949e-213	WT	GLDC
3.40598495355447e-217	0.171900107970451	0.613	0.517	6.67811469843425e-213	WT	SCN9A
1.6622904024993e-216	0.208157212320159	0.339	0.228	3.25925279218038e-212	WT	CYP27A1
3.70965999424673e-216	0.203187052360712	0.317	0.212	7.27353035071957e-212	WT	PDE3B
2.03211217560641e-215	0.185196824699346	0.494	0.396	3.98436234271148e-211	WT	ABCA13
3.00679400095223e-215	0.158637897856721	0.547	0.46	5.89542099766704e-211	WT	GLCCI1
3.34715993788858e-214	0.180813672746243	0.485	0.384	6.56277649021815e-210	WT	PPP1R13B
6.866573744071e-213	0.168462546408705	0.503	0.396	1.346329114e-208	WT	RIN3
8.83634841732263e-213	0.137677649061528	0.666	0.64	1.73254283418445e-208	WT	AC013264.1
9.37936283431359e-211	0.144384728279235	0.617	0.563	1.83901167092387e-206	WT	AKT3
1.18016498271342e-210	0.127886961984052	0.743	0.708	2.3139494816062e-206	WT	SIPA1L1
3.31745537418092e-210	0.137718351206998	0.555	0.501	6.50453475215653e-206	WT	FRMD6
7.24409065072602e-210	0.202794518760474	0.364	0.245	1.42034885388785e-205	WT	CDH8
2.73383926026185e-209	0.165340720619734	0.544	0.445	5.36023863759541e-205	WT	AL078584.1
3.82101935844522e-209	0.172622353583687	0.406	0.324	7.49187265610355e-205	WT	SFMBT1
1.12993922313703e-208	0.187501304309909	0.441	0.346	2.21547183480477e-204	WT	CNTN1
2.64075254004133e-207	0.227837090580708	0.297	0.174	5.17772350525903e-203	WT	KCNH8
3.48468982267303e-207	0.21738744417423	0.321	0.223	6.83243133531501e-203	WT	PCDH10
2.02935781808735e-206	0.211593098168585	0.328	0.213	3.97896187392387e-202	WT	SLC24A2
9.28722549758781e-206	0.151945670131367	0.534	0.462	1.82094630331204e-201	WT	ZNF219
1.40308543018526e-205	0.160362126162855	0.543	0.451	2.75102960296424e-201	WT	NCOA3
1.78742963213597e-205	0.145960315283717	0.537	0.46	3.504613279729e-201	WT	PDZRN3
1.20758852701924e-203	0.180901216732741	0.44	0.338	2.36771882492663e-199	WT	NALCN
4.40770819155706e-203	0.135933218652696	0.757	0.701	8.64219345118592e-199	WT	SKAP2
9.61909517585923e-203	0.159185955516371	0.639	0.557	1.88601599113072e-198	WT	PPP2R5C
1.07511032603102e-202	0.110768376278753	0.835	0.763	2.10796881624902e-198	WT	BCL9L
5.83918071870936e-202	0.126789277532324	0.638	0.614	1.14488816351734e-197	WT	PPP1R14C
2.39926446237103e-200	0.232074453345176	0.208	0.098	4.70423783137088e-196	WT	ZYG11A
4.18748849071196e-200	0.158832112497551	0.422	0.346	8.21040868373895e-196	WT	ALG9
6.49001901017259e-200	0.131608505583752	0.727	0.692	1.27249802732454e-195	WT	MAPT
1.55264263506983e-199	0.171809085055133	0.398	0.307	3.04426641458143e-195	WT	SYT16
6.66716682660715e-199	0.220742554856849	0.161	0.068	1.30723139969286e-194	WT	H1F0
3.98354846315521e-198	0.156141784891938	0.601	0.524	7.81054347170841e-194	WT	RPS6KA5
5.09631600233251e-197	0.124742208685432	0.709	0.665	9.99234678577336e-193	WT	RASAL2
6.59014421312547e-197	0.163595316468986	0.454	0.376	1.29212957586751e-192	WT	RP11-894J14.5
7.38279057364311e-196	0.151090113735298	0.682	0.621	1.44754374777421e-191	WT	BBS9
2.63261002016236e-195	0.103465588816973	0.843	0.785	5.16175846653235e-191	WT	P3H2
2.86992609108363e-195	0.23211322672386	0.275	0.181	5.62706408678766e-191	WT	FN1
3.17710651857862e-195	0.191237302094676	0.282	0.188	6.2293527509771e-191	WT	DACT2
1.88686686961924e-194	0.16512011942057	0.344	0.25	3.69957987126245e-190	WT	LRRC43
3.6989797661091e-194	0.159613248678049	0.528	0.445	7.25258962741012e-190	WT	HOMEZ
4.85177965944842e-194	0.121568206580736	0.64	0.598	9.51288437828051e-190	WT	LRRC8D
2.29678673319011e-193	0.178051119898915	0.429	0.341	4.50330974776584e-189	WT	DACH1
4.16199312807984e-193	0.176888472425965	0.319	0.217	8.16041992622614e-189	WT	JMY
7.51384764634884e-193	0.13725846611959	0.687	0.652	1.47324010801962e-188	WT	HECW1
1.77982234794878e-192	0.218019122678112	0.224	0.117	3.48969767762316e-188	WT	CHRM2
2.6857185232017e-192	0.172096042323309	0.579	0.468	5.26588830844157e-188	WT	PRKCQ
4.1399952886159e-192	0.185583050267715	0.301	0.197	8.11728876238919e-188	WT	ZNF90
1.11210535982169e-191	0.19229813257109	0.286	0.197	2.18050497900238e-187	WT	CFH
2.53893565860301e-191	0.210066011131981	0.268	0.166	4.97809114582293e-187	WT	SPHKAP
8.02291576506013e-191	0.197916966640179	0.342	0.204	1.57305309405534e-186	WT	HOXA5
1.41826567585293e-189	0.169946398500938	0.493	0.423	2.78079351064484e-185	WT	CPED1
7.3076135305201e-189	0.222397634525396	0.148	0.056	1.43280378492908e-184	WT	C14orf39
2.3812011800822e-188	0.147466837075843	0.354	0.3	4.66882115378717e-184	WT	ARHGEF6
9.28808587661498e-188	0.167977060919513	0.503	0.398	1.8211149978279e-183	WT	SSBP4
2.37324602418958e-187	0.124549138621862	0.718	0.653	4.65322347962851e-183	WT	USP2
8.58998009432011e-187	0.205882963117943	0.204	0.116	1.68423739709334e-182	WT	SLC16A14
2.21296928696803e-186	0.1423381439093	0.538	0.484	4.33896888095821e-182	WT	KLF12
2.51489548337151e-185	0.182675024805653	0.25	0.163	4.93095557424653e-181	WT	SOSTDC1
1.43478847962958e-184	0.197344794066515	0.352	0.25	2.81318977200972e-180	WT	BDNF
2.62097376065304e-184	0.155130493168961	0.399	0.331	5.13894325251241e-180	WT	BCL2L14
5.70669938739435e-184	0.141669016997738	0.516	0.467	1.11891254888641e-179	WT	SLIT2
6.69555028678359e-184	0.123570143827186	0.73	0.697	1.31279654472966e-179	WT	SLC2A13
7.52255357273571e-184	0.201287359409963	0.27	0.163	1.47494707900629e-179	WT	KIF26A
5.33639028396791e-183	0.195232370028931	0.341	0.23	1.04630604297759e-178	WT	CCDC39
8.51284026651029e-182	0.196876800501466	0.241	0.154	1.66911259105467e-177	WT	UCN3
1.25349770814631e-181	0.184707028365796	0.398	0.303	2.45773295636247e-177	WT	RIT2
2.89915507760871e-181	0.149271779370536	0.562	0.483	5.6843733606674e-177	WT	PTPN4
1.19911536058974e-180	0.172765889948829	0.498	0.42	2.3511054875083e-176	WT	ADAMTS6
1.66998358954657e-180	0.149005248041455	0.562	0.48	3.27433682402395e-176	WT	ATM
1.69122349144822e-180	0.165844371267679	0.437	0.355	3.31598189968252e-176	WT	KYNU
1.8289168938764e-180	0.159960947213765	0.538	0.468	3.58595735382345e-176	WT	ZHX1
2.71566736294227e-180	0.136493716274487	0.494	0.44	5.32460899852091e-176	WT	SOS2
1.40936757629037e-179	0.189062265820136	0.467	0.367	2.76334700683253e-175	WT	PID1
2.28099815068027e-179	0.12790357618862	0.631	0.588	4.47235307403881e-175	WT	HSPB2-C11orf52
2.81803456022128e-179	0.161172219904319	0.436	0.353	5.52532036222586e-175	WT	CEP164
5.32379756291424e-179	0.108614712408007	0.912	0.902	1.04383698816059e-174	WT	ZBTB16
6.61439276608188e-179	0.166576535979437	0.397	0.314	1.29688398964567e-174	WT	CBL
1.2049010381504e-178	0.150781599168098	0.552	0.48	2.3624494655015e-174	WT	PPP1R3E
1.40530103864907e-178	0.129317365172676	0.602	0.561	2.75537374647922e-174	WT	ISPD
6.90580346708136e-178	0.160161354321888	0.507	0.423	1.35402088579064e-173	WT	AOX1
1.84422375930352e-177	0.218895188291935	0.103	0.03	3.61596952486641e-173	WT	ZNF781
2.4696501304435e-176	0.220226125281802	0.255	0.155	4.84224301076058e-172	WT	GREM2
3.93562398802227e-176	0.182814586789525	0.393	0.288	7.71657795331526e-172	WT	ST8SIA4
5.68652261429248e-176	0.122649083372581	0.614	0.569	1.11495648898433e-171	WT	SPON1
6.76070235543185e-176	0.183203153446842	0.416	0.305	1.32557091082952e-171	WT	TPH2
7.1564040037991e-176	0.162549168771852	0.461	0.383	1.40315613302489e-171	WT	COL24A1
9.93982771405233e-176	0.178152660127434	0.387	0.297	1.94890201989424e-171	WT	PTPRQ
2.36765435085249e-175	0.165975004714191	0.49	0.414	4.64225988571649e-171	WT	DYNC1I1
4.20660458672688e-174	0.143844464830656	0.534	0.448	8.24788961319539e-170	WT	KMT2A
5.22558477388191e-174	0.191163419604146	0.323	0.235	1.02458040661503e-169	WT	PTPRZ1
6.51018889539686e-174	0.15631287788242	0.511	0.451	1.27645273672046e-169	WT	PDZRN4
3.45305859761088e-173	0.123608782524808	0.737	0.68	6.77041199233565e-169	WT	CLMN
1.59024722114243e-171	0.149592364409905	0.54	0.481	3.11799772649396e-167	WT	LIN52
2.26484238351501e-171	0.20459907701207	0.219	0.123	4.44067646135788e-167	WT	FAM19A4
2.43969859092952e-171	0.146876646986457	0.494	0.431	4.78351702723552e-167	WT	RUNDC3B
4.33134297705907e-171	0.135838277780747	0.663	0.583	8.49246417511972e-167	WT	TRIM9
5.99982553703469e-171	0.164698536084226	0.498	0.4	1.17638579304639e-166	WT	KCNJ3
1.00483563058037e-170	0.167838232348786	0.389	0.309	1.97018122087893e-166	WT	ZPBP
1.18699643361251e-170	0.115292251534875	0.656	0.609	2.32734390738406e-166	WT	RP11-561B11.2
2.51057199660592e-170	0.125250923687042	0.658	0.636	4.92247851374522e-166	WT	ACSS3
2.89620120276239e-170	0.135832798058493	0.454	0.398	5.67858169825621e-166	WT	AVEN
4.48565301416909e-170	0.191431074779592	0.144	0.072	8.79501986488134e-166	WT	AGR2
1.31620506005566e-169	0.140613641518229	0.487	0.426	2.58068326125113e-165	WT	C11orf65
1.88397734153013e-169	0.148271227937444	0.479	0.409	3.69391437353813e-165	WT	L2HGDH
3.52420902857266e-169	0.0851896607525403	0.824	0.774	6.90991664232242e-165	WT	RP11-834C11.12
8.26247773856124e-169	0.123663740641549	0.645	0.603	1.6200240101997e-164	WT	GBE1
2.67201175413072e-168	0.134468086559628	0.657	0.599	5.23901344632409e-164	WT	PACS2
5.40704413956725e-168	0.176824796906049	0.405	0.323	1.06015914444495e-163	WT	SLC30A10
5.56840121929887e-168	0.151197431329584	0.388	0.322	1.09179642706793e-163	WT	RALGAPA1
1.4406157659857e-167	0.144839438563258	0.596	0.537	2.82461533236816e-163	WT	ZHX1-C8orf76
1.51858151749756e-167	0.165159087983826	0.546	0.458	2.97748278135746e-163	WT	SGCE
1.80601934078758e-166	0.135135305481551	0.429	0.376	3.5410621214822e-162	WT	TMEM19
2.84847456489568e-166	0.169968134226088	0.455	0.384	5.58500407939097e-162	WT	RARB
3.97298157080162e-166	0.108659568121143	0.676	0.658	7.78982496587073e-162	WT	CHN2
1.25820624536546e-165	0.166308480246598	0.391	0.302	2.46696498528807e-161	WT	USP28
2.34210509886487e-164	0.174720654320367	0.283	0.185	4.59216546734435e-160	WT	MIS18BP1
6.51449702351003e-164	0.192411113696456	0.328	0.211	1.27729743139961e-159	WT	TPO
6.08384457799794e-163	0.131578182797922	0.637	0.574	1.19285940640806e-158	WT	DPY19L1
1.09072314134067e-162	0.121043298444207	0.612	0.58	2.13858086322665e-158	WT	EPHA4
2.18344168664961e-162	0.118329916906166	0.595	0.592	4.28107411501389e-158	WT	BTBD7
3.37571442830476e-162	0.151756941942762	0.453	0.389	6.61876327957714e-158	WT	NELL2
5.81947033577315e-162	0.132947509488524	0.432	0.38	1.14102354873504e-157	WT	RP11-293I14.2
5.88620844157027e-162	0.119904268168395	0.83	0.784	1.15410888913868e-157	WT	SCARB1
7.31292143926955e-162	0.184767037968626	0.405	0.303	1.43384450659758e-157	WT	IQCJ
8.8718354540089e-162	0.140049358741025	0.493	0.424	1.73950077746753e-157	WT	BRMS1L
2.94820000175144e-161	0.110922575233943	0.764	0.729	5.78053574343404e-157	WT	FANCC
3.88967382170365e-161	0.135736910859716	0.552	0.488	7.62648346221434e-157	WT	SPTLC2
5.44489143559821e-161	0.193796471228623	0.142	0.068	1.06757986377774e-156	WT	LRRC34
9.37520710585191e-161	0.162731984543641	0.375	0.28	1.83819685724438e-156	WT	HOXA6
2.54009301087767e-160	0.171330501695099	0.476	0.385	4.98036036642785e-156	WT	SOX5
3.59886455877245e-160	0.155805535951295	0.358	0.292	7.05629374038515e-156	WT	ZFP30
1.51264722220874e-159	0.132167740408412	0.541	0.484	2.96584740858468e-155	WT	PHF14
1.74034567899109e-159	0.14042076792626	0.517	0.448	3.41229577279784e-155	WT	MGAT3
9.50908075385144e-159	0.121610308153592	0.592	0.545	1.86444546340765e-154	WT	GPD2
2.11470363639001e-158	0.138454878151067	0.427	0.363	4.14629941986989e-154	WT	ENPP2
2.56601191715328e-158	0.144236722107753	0.494	0.417	5.03117956596243e-154	WT	SLC16A10
1.05137151124925e-157	0.187634452226904	0.203	0.118	2.0614241221064e-153	WT	STK31
1.65851811920475e-156	0.156875375067362	0.352	0.284	3.25185647632475e-152	WT	COLCA2
3.18964168315735e-156	0.215380014422033	0.114	0.035	6.25393044816661e-152	WT	CCDC8
3.30104088052821e-156	0.11489718020254	0.813	0.777	6.47235085445165e-152	WT	NR1H2
1.03123012107537e-155	0.144005134768472	0.489	0.442	2.02193289839248e-151	WT	ANKRD7
2.93478413094938e-155	0.136383416158918	0.496	0.446	5.75423124555246e-151	WT	LIN7A
